;end_time;energy_kWh;start_time;vehicle_id;;start_season;start_month;start_day;start_hour;start_min;end_season;end_month;end_day;end_hour;end_min;;same_day?;#_hours;start_hour_CI;mid_hours_total_CI;end_hour_CI;;#_min;start_hour_credits;mid_hour_credts;end_hour_credits;;total_credits
58;12/15/18 15:45;10,956;12/15/18 1:23;36P7;;4;12;15;1;23;4;12;15;15;45;;1;15;90,25;1242,87;95,25;;862;0,00000592539118329467;-0,0000662179623201854;-0,00000308852436194896;;-0,0000633810954988397
59;12/15/18 13:32;6,97199999999999;12/15/18 3:03;59P6;;4;12;15;3;3;4;12;15;13;32;;1;11;87,8;881,13;92,03;;629;0,0000135332172972973;-0,0000894952078855325;0,00000219627975834657;;-0,0000737657108298887
60;12/15/18 8:20;1,328;12/15/18 7:03;58P9;;4;12;15;7;3;4;12;15;8;20;;1;2;122,4;0;109,22;;77;-0,000101393317402597;0;-0,0000192101236363636;;-0,000120603441038961
61;12/15/18 23:16;8,632;12/15/18 23:03;58P9;;4;12;15;23;3;4;12;15;23;16;;1;1;102,03;0;0;;13;-0,000257302656;0;0;;-0,000257302656
62;12/15/18 10:41;8,3;12/15/18 2:53;47P6;;4;12;15;2;53;4;12;15;10;41;;1;9;88,55;697,66;90,26;;468;0,000002324;-0,000158632153846154;0,00000913574615384613;;-0,000147172407692308
63;12/15/18 6:28;7,304;12/15/18 5:08;63P2;;4;12;15;5;8;4;12;15;6;28;;1;2;90,98;0;105,08;;80;0,0000473430671999999;0;-0,0001042704432;;-0,0000569273760000001
64;12/15/18 8:30;2,656;12/15/18 8:08;12P4;;4;12;15;8;8;4;12;15;8;30;;1;1;109,22;0;0;;22;-0,000147917952;0;0;;-0,000147917952
65;12/15/18 11:29;7,968;12/15/18 10:03;12P4;;4;12;15;10;3;4;12;15;11;29;;1;2;90,26;0;89,84;;86;0,0000663519449302324;0;0,0000378205752558139;;0,000104172520186046
66;12/15/18 3:20;1,05;12/15/18 2:28;31P9;;4;12;15;2;28;4;12;15;3;20;;1;2;88,55;0;87,8;;52;0,000012096;0;0,00000865038461538462;;0,0000207463846153846
67;12/15/18 7:42;1,47;12/15/18 3:43;31P9;;4;12;15;3;43;4;12;15;7;42;;1;5;87,8;283,97;122,4;;239;0,00000223968953974895;-0,00000361361673640161;-0,0000266437807531381;;-0,0000280177079497907
68;12/21/18 2:04;0;12/15/18 9:48;31P9;;4;12;15;9;48;4;12;21;2;4;;0;18;94,27;1775,56;88,55;;976;0;0;0;;0
69;12/15/18 9:39;0,77;12/15/18 9:03;60P0;;4;12;15;9;3;4;12;15;9;39;;1;1;94,27;0;0;;36;-0,00000144143999999999;0;0;;-0,00000144143999999999
70;12/15/18 13:33;3,773;12/15/18 10:03;60P0;;4;12;15;10;3;4;12;15;13;33;;1;4;90,26;181,01;92,03;;210;0,0000128667924;0,0000251863920000001;0,00000367123679999999;;0,0000417244212
71;12/15/18 9:58;19,92;12/15/18 7:03;44P4;;4;12;15;7;3;4;12;15;9;58;;1;3;122,4;109,22;94,27;;175;-0,000669195894857143;-0,000380360448;-0,0000123590509714285;;-0,00106191539382857
72;12/15/18 6:08;0,272999999999999;12/15/18 5:58;17P2;;4;12;15;5;58;4;12;15;6;8;;1;2;90,98;0;105,08;;10;0,000000544471199999997;0;-0,00000890809919999997;;-0,00000836362799999997
73;12/15/18 17:28;8,008;12/15/18 10:08;17P2;;4;12;15;10;8;4;12;15;17;28;;1;8;90,26;565,95;136,96;;440;0,0000118905696;-0,0000135626399999996;-0,0000792713376;;-0,0000809434079999997
74;12/15/18 8:50;5,644;12/15/18 6:58;61P6;;4;12;15;6;58;4;12;15;8;50;;1;3;105,08;122,4;109,22;;112;-0,00000411084771428571;-0,000311851157142857;-0,00014032395;;-0,000456285954857143
75;12/15/18 22:57;17,928;12/15/18 22:28;61P6;;4;12;15;22;28;4;12;15;22;57;;1;1;115,22;0;0;;29;-0,001385690976;0;0;;-0,001385690976
76;12/15/18 9:16;8,827;12/15/18 1:28;39P2;;4;12;15;1;28;4;12;15;9;16;;1;9;90,25;691,94;94,27;;468;0,00000760480000000001;-0,00014540106;-0,000000564927999999998;;-0,000138361188
77;12/15/18 22:58;3,984;12/15/18 22:43;61P1;;4;12;15;22;43;4;12;15;22;58;;1;1;115,22;0;0;;15;-0,000307931328;0;0;;-0,000307931328
78;12/15/18 22:42;13,944;12/15/18 22:23;28P4;;4;12;15;22;23;4;12;15;22;42;;1;1;115,22;0;0;;19;-0,001077759648;0;0;;-0,001077759648
79;12/15/18 13:13;8,632;12/15/18 6:53;58P4;;4;12;15;6;53;4;12;15;13;13;;1;8;105,08;597,16;92,03;;380;-0,00000648572134736842;-0,000170063120842105;0,00000182853018947368;;-0,000174720312
80;12/15/18 14:52;15,604;12/15/18 12:18;22P7;;4;12;15;12;18;4;12;15;14;52;;1;3;91,17;92,03;93,36;;154;0,0000395263505454545;0,0000376441433766232;0,00000739751189610381;;0,0000845680058181815
